Data File,UFS Component,Resolution (C),Ocean Resolution (o),Ocean Resolution (mx),Ocean Resolution (w/o symbol),Data Format,File Size (Bytes),Category,Sub-Category,Dataset,Version
FENGSHA_SOILGRIDS2019_GEFSv12_v1.2.nc,GOCART,,,,,.nc,247472553,dust,p8c_5d,input-data-20221101,
FENGSHA_p81_10km_inputs.nc,GOCART,,,,,.nc,388860123,dust,p8c_5d,input-data-20221101,
randomforestensemble_uthres.nc,GOCART,,,,,.nc,249388676,dust,p8c_5d,input-data-20221101,
optics_BC.v1_3.nc,GOCART,,,,,.nc,79410724,monochromatic,p8c_5d,input-data-20221101,
optics_BRC.v1_5.nc,GOCART,,,,,.nc,211171576,monochromatic,p8c_5d,input-data-20221101,
optics_DU.v15_3.nc,GOCART,,,,,.nc,73711072,monochromatic,p8c_5d,input-data-20221101,
optics_NI.v2_5.nc,GOCART,,,,,.nc,316755844,monochromatic,p8c_5d,input-data-20221101,
optics_OC.v1_3.nc,GOCART,,,,,.nc,79410724,monochromatic,p8c_5d,input-data-20221101,
optics_SS.v3_3.nc,GOCART,,,,,.nc,198875912,monochromatic,p8c_5d,input-data-20221101,
optics_SU.v1_3.nc,GOCART,,,,,.nc,79410724,monochromatic,p8c_5d,input-data-20221101,
opticsBands_BC.v1_3.RRTMG.nc,GOCART,,,,,.nc,72180,optics,p8c_5d,input-data-20221101,
opticsBands_DU.v15_3.RRTMG.nc,GOCART,,,,,.nc,177000,optics,p8c_5d,input-data-20221101,
opticsBands_NI.v2_5.RRTMG.nc,GOCART,,,,,.nc,107120,optics,p8c_5d,input-data-20221101,
opticsBands_OC.v1_3.RRTMG.nc,GOCART,,,,,.nc,72180,optics,p8c_5d,input-data-20221101,
opticsBands_SS.v3_3.RRTMG.nc,GOCART,,,,,.nc,177000,optics,p8c_5d,input-data-20221101,
opticsBands_SU.v1_3.RRTMG.nc,GOCART,,,,,.nc,72180,optics,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120101.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120102.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120103.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120104.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120105.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120106.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120107.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120401.rc,GOCART,,,,,.rc,44316,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120402.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120403.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120404.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120405.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120406.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120407.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120701.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120702.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120703.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120704.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120705.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120706.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20120707.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20121001.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20121002.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20121003.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20121004.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20121005.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20121006.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20121007.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130101.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130102.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130103.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130104.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130105.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130106.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130107.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130401.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130402.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130403.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130404.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130405.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130406.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130407.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130701.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130702.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130703.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130704.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130705.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130706.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20130707.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20131001.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20131002.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20131003.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20131004.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20131005.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20131006.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20131007.rc,GOCART,,,,,.rc,44315,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20210322.rc,GOCART,,,,,.rc,3959,volcanic,p8c_5d,input-data-20221101,
so2_volcanic_emissions_Carns.20210323.rc,GOCART,,,,,.rc,3959,volcanic,p8c_5d,input-data-20221101,
toms_omi_inventory_data.20151204.txt,GOCART,,,,,.txt,87058,volcanic,p8c_5d,input-data-20221101,
volc_em_convert.v3.py,GOCART,,,,,.py,3732,volcanic,p8c_5d,input-data-20221101,
AERO.rc,GOCART,,,,,.rc,151,,p8c_5d,input-data-20221101,
AERO_ExtData.rc,GOCART,,,,,.rc,10026,,p8c_5d,input-data-20221101,
AERO_HISTORY.rc,GOCART,,,,,.rc,17663,,p8c_5d,input-data-20221101,
AGCM.rc,GOCART,,,,,.rc,192,,p8c_5d,input-data-20221101,
CA2G_instance_CA.bc.rc,GOCART,,,,,.rc,953,,p8c_5d,input-data-20221101,
CA2G_instance_CA.br.rc,GOCART,,,,,.rc,1142,,p8c_5d,input-data-20221101,
CA2G_instance_CA.oc.rc,GOCART,,,,,.rc,1160,,p8c_5d,input-data-20221101,
CAP.rc,GOCART,,,,,.rc,1509,,p8c_5d,input-data-20221101,
DU2G_instance_DU.rc,GOCART,,,,,.rc,1059,,p8c_5d,input-data-20221101,
GOCART2G_GridComp.rc,GOCART,,,,,.rc,1271,,p8c_5d,input-data-20221101,
NI2G_instance_NI.rc,GOCART,,,,,.rc,846,,p8c_5d,input-data-20221101,
SS2G_instance_SS.rc,GOCART,,,,,.rc,1471,,p8c_5d,input-data-20221101,
SU2G_instance_SU.rc,GOCART,,,,,.rc,1476,,p8c_5d,input-data-20221101,
AERO.rc,GOCART,,,,,.rc,180,,rc,input-data-20221101,
AERO_ExtData.rc,GOCART,,,,,.rc,14219,,rc,input-data-20221101,
AERO_HISTORY.rc,GOCART,,,,,.rc,17251,,rc,input-data-20221101,
AGCM.rc,GOCART,,,,,.rc,192,,rc,input-data-20221101,
CA2G_GridComp_CA.bc.rc,GOCART,,,,,.rc,985,,rc,input-data-20221101,
CA2G_GridComp_CA.br.rc,GOCART,,,,,.rc,1120,,rc,input-data-20221101,
CA2G_GridComp_CA.oc.rc,GOCART,,,,,.rc,1141,,rc,input-data-20221101,
CAP.rc,GOCART,,,,,.rc,1725,,rc,input-data-20221101,
DU2G_GridComp_DU.rc,GOCART,,,,,.rc,1244,,rc,input-data-20221101,
GOCART2G_GridComp.rc,GOCART,,,,,.rc,1146,,rc,input-data-20221101,
NI2G_GridComp_NI.rc,GOCART,,,,,.rc,995,,rc,input-data-20221101,
SS2G_GridComp_SS.rc,GOCART,,,,,.rc,1636,,rc,input-data-20221101,
SU2G_GridComp_SU.rc,GOCART,,,,,.rc,1683,,rc,input-data-20221101,
blkdat.input,HYCOM_regional_input_data,,,,,.input,19521,,,input-data-20221101,
forcing.airtmp.a,HYCOM_regional_input_data,,,,,.a,63438848,,,input-data-20221101,
forcing.airtmp.b,HYCOM_regional_input_data,,,,,.b,2050,,,input-data-20221101,
forcing.chl.a,HYCOM_regional_input_data,,,,,.a,34603008,,,input-data-20221101,
forcing.chl.b,HYCOM_regional_input_data,,,,,.b,781,,,input-data-20221101,
forcing.mslprs.a,HYCOM_regional_input_data,,,,,.a,63438848,,,input-data-20221101,
forcing.mslprs.b,HYCOM_regional_input_data,,,,,.b,2050,,,input-data-20221101,
forcing.precip.a,HYCOM_regional_input_data,,,,,.a,63438848,,,input-data-20221101,
forcing.precip.b,HYCOM_regional_input_data,,,,,.b,2050,,,input-data-20221101,
forcing.presur.a,HYCOM_regional_input_data,,,,,.a,63438848,,,input-data-20221101,
forcing.presur.b,HYCOM_regional_input_data,,,,,.b,2050,,,input-data-20221101,
forcing.radflx.a,HYCOM_regional_input_data,,,,,.a,63438848,,,input-data-20221101,
forcing.radflx.b,HYCOM_regional_input_data,,,,,.b,2050,,,input-data-20221101,
forcing.rivers.a,HYCOM_regional_input_data,,,,,.a,34603008,,,input-data-20221101,
forcing.rivers.b,HYCOM_regional_input_data,,,,,.b,1129,,,input-data-20221101,
forcing.shwflx.a,HYCOM_regional_input_data,,,,,.a,63438848,,,input-data-20221101,
forcing.shwflx.b,HYCOM_regional_input_data,,,,,.b,2050,,,input-data-20221101,
forcing.surtmp.a,HYCOM_regional_input_data,,,,,.a,63438848,,,input-data-20221101,
forcing.surtmp.b,HYCOM_regional_input_data,,,,,.b,2050,,,input-data-20221101,
forcing.tauewd.a,HYCOM_regional_input_data,,,,,.a,63438848,,,input-data-20221101,
forcing.tauewd.b,HYCOM_regional_input_data,,,,,.b,2050,,,input-data-20221101,
forcing.taunwd.a,HYCOM_regional_input_data,,,,,.a,63438848,,,input-data-20221101,
forcing.taunwd.b,HYCOM_regional_input_data,,,,,.b,2050,,,input-data-20221101,
forcing.vapmix.a,HYCOM_regional_input_data,,,,,.a,63438848,,,input-data-20221101,
forcing.vapmix.b,HYCOM_regional_input_data,,,,,.b,2050,,,input-data-20221101,
forcing.wndspd.a,HYCOM_regional_input_data,,,,,.a,63438848,,,input-data-20221101,
forcing.wndspd.b,HYCOM_regional_input_data,,,,,.b,2050,,,input-data-20221101,
iso.sigma.a,HYCOM_regional_input_data,,,,,.a,118226944,,,input-data-20221101,
iso.sigma.b,HYCOM_regional_input_data,,,,,.b,2173,,,input-data-20221101,
patch.input,HYCOM_regional_input_data,,,,,.input,1150,,,input-data-20221101,
ports.input,HYCOM_regional_input_data,,,,,.input,1323,,,input-data-20221101,
regional.depth.a,HYCOM_regional_input_data,,,,,.a,2883584,,,input-data-20221101,
regional.depth.b,HYCOM_regional_input_data,,,,,.b,437,,,input-data-20221101,
regional.grid.a,HYCOM_regional_input_data,,,,,.a,54788096,,,input-data-20221101,
regional.grid.b,HYCOM_regional_input_data,,,,,.b,1072,,,input-data-20221101,
relax.rmu.a,HYCOM_regional_input_data,,,,,.a,2883584,,,input-data-20221101,
relax.rmu.b,HYCOM_regional_input_data,,,,,.b,451,,,input-data-20221101,
relax.ssh.a,HYCOM_regional_input_data,,,,,.a,8650752,,,input-data-20221101,
relax.ssh.b,HYCOM_regional_input_data,,,,,.b,189,,,input-data-20221101,
restart_in.a,HYCOM_regional_input_data,,,,,.a,1237057536,,,input-data-20221101,
restart_in.b,HYCOM_regional_input_data,,,,,.b,31039,,,input-data-20221101,
tbaric.a,HYCOM_regional_input_data,,,,,.a,2883584,,,input-data-20221101,
tbaric.b,HYCOM_regional_input_data,,,,,.b,233,,,input-data-20221101,
thkdf4.a,HYCOM_regional_input_data,,,,,.a,2883584,,,input-data-20221101,
thkdf4.b,HYCOM_regional_input_data,,,,,.b,35,,,input-data-20221101,
veldf2.a,HYCOM_regional_input_data,,,,,.a,2883584,,,input-data-20221101,
veldf2.b,HYCOM_regional_input_data,,,,,.b,47,,,input-data-20221101,
veldf4.a,HYCOM_regional_input_data,,,,,.a,2883584,,,input-data-20221101,
veldf4.b,HYCOM_regional_input_data,,,,,.b,35,,,input-data-20221101,
All_edits.nc,MOM6_FIX,,,,025,.nc,2048,,025,input-data-20221101,
geothermal_davies2013_v1.nc,MOM6_FIX,,,,025,.nc,6231700,,025,input-data-20221101,
hycom1_75_800m.nc,MOM6_FIX,,,,025,.nc,1544,,025,input-data-20221101,
interpolate_zgrid_40L.nc,MOM6_FIX,,,,025,.nc,984,,025,input-data-20221101,
layer_coord.nc,MOM6_FIX,,,,025,.nc,772,,025,input-data-20221101,
ocean_hgrid.nc,MOM6_FIX,,,,025,.nc,298760500,,025,input-data-20221101,
ocean_mask.nc,MOM6_FIX,,,,025,.nc,12458392,,025,input-data-20221101,
ocean_mosaic.nc,MOM6_FIX,,,,025,.nc,19460,,025,input-data-20221101,
ocean_topog.nc,MOM6_FIX,,,,025,.nc,24885412,,025,input-data-20221101,
runoff.daitren.clim.1440x1080.v20180328.nc,MOM6_FIX,,,,025,.nc,112017732,,025,input-data-20221101,
seawifs-clim-1997-2010.1440x1080.v20180328.nc,MOM6_FIX,,,,025,.nc,112017184,,025,input-data-20221101,
tidal_amplitude.v20140616.nc,MOM6_FIX,,,,025,.nc,6241352,,025,input-data-20221101,
topog.nc,MOM6_FIX,,,,025,.nc,24885412,,025,input-data-20221101,
README.md,MOM6_FIX,,,,050,.md,970,,050,input-data-20221101,
basin_codes.nc,MOM6_FIX,,,,050,.nc,1669824,,050,input-data-20221101,
geothermal_davies2013_v1.nc,MOM6_FIX,,,,050,.nc,1664884,,050,input-data-20221101,
hash.md5,MOM6_FIX,,,,050,.md5,685,,050,input-data-20221101,
hycom1_75_800m.nc,MOM6_FIX,,,,050,.nc,1544,,050,input-data-20221101,
interpolate_zgrid_40L.nc,MOM6_FIX,,,,050,.nc,984,,050,input-data-20221101,
land_mask.nc,MOM6_FIX,,,,050,.nc,3334568,,050,input-data-20221101,
land_mosaic_tile1Xocean_mosaic_tile1.nc,MOM6_FIX,,,,050,.nc,15109644,,050,input-data-20221101,
layer_coord.nc,MOM6_FIX,,,,050,.nc,772,,050,input-data-20221101,
ocean_hgrid.nc,MOM6_FIX,,,,050,.nc,79710004,,050,input-data-20221101,
ocean_mask.nc,MOM6_FIX,,,,050,.nc,3334568,,050,input-data-20221101,
ocean_mosaic.nc,MOM6_FIX,,,,050,.nc,19480,,050,input-data-20221101,
ocean_static.nc,MOM6_FIX,,,,050,.nc,44834900,,050,input-data-20221101,
ocean_topog.nc,MOM6_FIX,,,,050,.nc,8308084,,050,input-data-20221101,
runoff.daitren.clim.720x576.v20180328.nc,MOM6_FIX,,,,050,.nc,29883588,,050,input-data-20221101,
runoff.daitren.iaf.720x576.v20180328.nc,MOM6_FIX,,,,050,.nc,1204376456,,050,input-data-20221101,
salt_restore_PHC2.720x576.v20180405.nc,MOM6_FIX,,,,050,.nc,29882576,,050,input-data-20221101,
seawifs-clim-1997-2010.720x576.v20180328.nc,MOM6_FIX,,,,050,.nc,29883040,,050,input-data-20221101,
tidal_amplitude.nc,MOM6_FIX,,,,050,.nc,1669640,,050,input-data-20221101,
KH_background_2d.nc,MOM6_FIX,,,,100,.nc,466796,,100,input-data-20221101,
atmos_mosaic_tile1Xland_mosaic_tile1.nc,MOM6_FIX,,,,100,.nc,2341588,,100,input-data-20221101,
atmos_mosaic_tile1Xocean_mosaic_tile1.nc,MOM6_FIX,,,,100,.nc,4145236,,100,input-data-20221101,
hycom1_75_800m.nc,MOM6_FIX,,,,100,.nc,1544,,100,input-data-20221101,
interpolate_zgrid_40L.nc,MOM6_FIX,,,,100,.nc,984,,100,input-data-20221101,
land_mask.nc,MOM6_FIX,,,,100,.nc,938352,,100,input-data-20221101,
land_mosaic_tile1Xocean_mosaic_tile1.nc,MOM6_FIX,,,,100,.nc,4145236,,100,input-data-20221101,
layer_coord.nc,MOM6_FIX,,,,100,.nc,772,,100,input-data-20221101,
ocean_hgrid.nc,MOM6_FIX,,,,100,.nc,22162740,,100,input-data-20221101,
ocean_mask.nc,MOM6_FIX,,,,100,.nc,938352,,100,input-data-20221101,
ocean_mosaic.nc,MOM6_FIX,,,,100,.nc,18928,,100,input-data-20221101,
seawifs_1998-2006_smoothed_2X.nc,MOM6_FIX,,,,100,.nc,5535716,,100,input-data-20221101,
tidal_amplitude.nc,MOM6_FIX,,,,100,.nc,466632,,100,input-data-20221101,
topo_edits_011818.nc,MOM6_FIX,,,,100,.nc,1476,,100,input-data-20221101,
topog.nc,MOM6_FIX,,,,100,.nc,1845348,,100,input-data-20221101,
ufs.topo_edits_011818.nc,MOM6_FIX,,,,100,.nc,2232,,100,input-data-20221101,
vgrid_75_2m.nc,MOM6_FIX,,,,100,.nc,792,,100,input-data-20221101,
hycom1_25.nc,MOM6_FIX,,,,400,.nc,6642,,400,input-data-20221101,
layer_coord25.nc,MOM6_FIX,,,,400,.nc,745,,400,input-data-20221101,
ocean_hgrid.nc,MOM6_FIX,,,,400,.nc,74704,,400,input-data-20221101,
ocean_mask.nc,MOM6_FIX,,,,400,.nc,9982,,400,input-data-20221101,
ocean_mosaic.nc,MOM6_FIX,,,,400,.nc,15861,,400,input-data-20221101,
ocean_topog.nc,MOM6_FIX,,,,400,.nc,22403,,400,input-data-20221101,
hycom1_25.nc,MOM6_FIX,,,,500,.nc,6642,,500,input-data-20221101,
layer_coord25.nc,MOM6_FIX,,,,500,.nc,745,,500,input-data-20221101,
ocean_hgrid.nc,MOM6_FIX,,,,500,.nc,74704,,500,input-data-20221101,
ocean_mask.nc,MOM6_FIX,,,,500,.nc,9982,,500,input-data-20221101,
ocean_mosaic.nc,MOM6_FIX,,,,500,.nc,15861,,500,input-data-20221101,
ocean_topog.nc,MOM6_FIX,,,,500,.nc,22403,,500,input-data-20221101,
oceanda_zgrid_25L.nc,MOM6_FIX,,,,500,.nc,1722,,500,input-data-20221101,
grid_spec.nc,MOM6_FIX_DATM,,,,025,.nc,21720,,025,input-data-20221101,
grid_spec.nc,MOM6_FIX_DATM,,,,100,.nc,21680,,100,input-data-20221101,
MOM.res.nc,MOM6_IC,,,,025,.nc,3732530228,,025,input-data-20221101,
MOM.res_1.nc,MOM6_IC,,,,025,.nc,3769864364,,025,input-data-20221101,
MOM.res_2.nc,MOM6_IC,,,,025,.nc,3832073592,,025,input-data-20221101,
MOM.res_3.nc,MOM6_IC,,,,025,.nc,3782305616,,025,input-data-20221101,
MOM.res_4.nc,MOM6_IC,,,,025,.nc,970483324,,025,input-data-20221101,
MOM6_IC_TS_2011100100.nc,MOM6_IC,,,,100,.nc,82954088,,100,input-data-20221101,
mom6_increment.nc,MOM6_IC,,,,100,.nc,345612820,,100,input-data-20221101,
MOM.res.nc,MOM6_IC,,,,500,.nc,8456693,,500,input-data-20221101,
MOM.res.nc,MOM6_IC,,,,500,.nc,4272963,,500,input-data-20221101,
MOM6_IC_TS_2021032206.nc,MOM6_IC,,,,,.nc,82954176,,,input-data-20221101,
mom6_increment.nc,MOM6_IC,,,,,.nc,345612860,,,input-data-20221101,
woa18_decav_s00_01.nc,MOM6_IC,,,,,.nc,185103560,,,input-data-20221101,
woa18_decav_t00_01.nc,MOM6_IC,,,,,.nc,185103663,,,input-data-20221101,
ufs-land_C96_init_fields.tile1.nc,NOAHMP_IC,96,,,,.nc,665156,,CLMNCEP,input-data-20221101,
ufs-land_C96_init_fields.tile2.nc,NOAHMP_IC,96,,,,.nc,665156,,CLMNCEP,input-data-20221101,
ufs-land_C96_init_fields.tile3.nc,NOAHMP_IC,96,,,,.nc,665156,,CLMNCEP,input-data-20221101,
ufs-land_C96_init_fields.tile4.nc,NOAHMP_IC,96,,,,.nc,665156,,CLMNCEP,input-data-20221101,
ufs-land_C96_init_fields.tile5.nc,NOAHMP_IC,96,,,,.nc,665156,,CLMNCEP,input-data-20221101,
ufs-land_C96_init_fields.tile6.nc,NOAHMP_IC,96,,,,.nc,665156,,CLMNCEP,input-data-20221101,
ufs-land_C96_init_fields.tile1.nc,NOAHMP_IC,96,,,,.nc,665156,,ERA5,input-data-20221101,
ufs-land_C96_init_fields.tile2.nc,NOAHMP_IC,96,,,,.nc,665156,,ERA5,input-data-20221101,
ufs-land_C96_init_fields.tile3.nc,NOAHMP_IC,96,,,,.nc,665156,,ERA5,input-data-20221101,
ufs-land_C96_init_fields.tile4.nc,NOAHMP_IC,96,,,,.nc,665156,,ERA5,input-data-20221101,
ufs-land_C96_init_fields.tile5.nc,NOAHMP_IC,96,,,,.nc,665156,,ERA5,input-data-20221101,
ufs-land_C96_init_fields.tile6.nc,NOAHMP_IC,96,,,,.nc,665156,,ERA5,input-data-20221101,
ufs-land_C96_init_fields.tile1.nc,NOAHMP_IC,96,,,,.nc,665156,,,input-data-20221101,
ufs-land_C96_init_fields.tile2.nc,NOAHMP_IC,96,,,,.nc,665156,,,input-data-20221101,
ufs-land_C96_init_fields.tile3.nc,NOAHMP_IC,96,,,,.nc,665156,,,input-data-20221101,
ufs-land_C96_init_fields.tile4.nc,NOAHMP_IC,96,,,,.nc,665156,,,input-data-20221101,
ufs-land_C96_init_fields.tile5.nc,NOAHMP_IC,96,,,,.nc,665156,,,input-data-20221101,
ufs-land_C96_init_fields.tile6.nc,NOAHMP_IC,96,,,,.nc,665156,,,input-data-20221101,
creategridfiles.sh,WW3_input_data_20220624,,,,,.sh,4351,,createmoddefs,input-data-20221101,
global_270k_with_mom6mask.msh,WW3_input_data_20220624,,,,,.msh,37457139,,createmoddefs,input-data-20221101,
machine-setup.sh,WW3_input_data_20220624,,,,,.sh,5365,,createmoddefs,input-data-20221101,
ww3_grid.inp.ant_9km,WW3_input_data_20220624,,,,,.ant_9km,49069263,,createmoddefs,input-data-20221101,
ww3_grid.inp.aoc_9km,WW3_input_data_20220624,,,,,.aoc_9km,49254832,,createmoddefs,input-data-20221101,
ww3_grid.inp.exp.global_270k,WW3_input_data_20220624,,,,,.global_270k,13497,,createmoddefs,input-data-20221101,
ww3_grid.inp.glo_10m,WW3_input_data_20220624,,,,,.glo_10m,23246234,,createmoddefs,input-data-20221101,
ww3_grid.inp.glo_15mxt,WW3_input_data_20220624,,,,,.glo_15mxt,17412787,,createmoddefs,input-data-20221101,
ww3_grid.inp.glo_1deg,WW3_input_data_20220624,,,,,.glo_1deg,1038207,,createmoddefs,input-data-20221101,
ww3_grid.inp.glo_2deg,WW3_input_data_20220624,,,,,.glo_2deg,262566,,createmoddefs,input-data-20221101,
ww3_grid.inp.glo_30m,WW3_input_data_20220624,,,,,.glo_30m,4613420,,createmoddefs,input-data-20221101,
ww3_grid.inp.glo_5deg,WW3_input_data_20220624,,,,,.glo_5deg,43763,,createmoddefs,input-data-20221101,
ww3_grid.inp.gnh_10m,WW3_input_data_20220624,,,,,.gnh_10m,14491575,,createmoddefs,input-data-20221101,
ww3_grid.inp.gsh_15m,WW3_input_data_20220624,,,,,.gsh_15m,7118472,,createmoddefs,input-data-20221101,
ww3_grid.inp.gwes_30m,WW3_input_data_20220624,,,,,.gwes_30m,4224760,,createmoddefs,input-data-20221101,
ww3_grid.inp.mx025,WW3_input_data_20220624,,,025,,.mx025,77783266,,createmoddefs,input-data-20221101,
ww3_grid.inp.mx025lite,WW3_input_data_20220624,,,025,,.mx025lite,77783340,,createmoddefs,input-data-20221101,
ww3_grid.inp.mx025obs0,WW3_input_data_20220624,,,025,,.mx025obs0,74657320,,createmoddefs,input-data-20221101,
ww3_grid.inp.mx050,WW3_input_data_20220624,,,050,,.mx050,20746937,,createmoddefs,input-data-20221101,
ww3_grid.inp.mx050obs0,WW3_input_data_20220624,,,050,,.mx050obs0,19911228,,createmoddefs,input-data-20221101,
ww3_grid.inp.mx100,WW3_input_data_20220624,,,100,,.mx100,5766424,,createmoddefs,input-data-20221101,
ww3_grid.inp.mx100obs0,WW3_input_data_20220624,,,100,,.mx100obs0,5532736,,createmoddefs,input-data-20221101,
ww3_grid.inp.natl_6m,WW3_input_data_20220624,,,,,.natl_6m,7573665,,createmoddefs,input-data-20221101,
ww3_grid.inp.points,WW3_input_data_20220624,,,,,.points,893,,createmoddefs,input-data-20221101,
ww3_grid.inp.pointsatmw,WW3_input_data_20220624,,,,,.pointsatmw,893,,createmoddefs,input-data-20221101,
